Business_ID,Name,Address,City,Latitude,Longitude,Grade
PR0084932,ISSAQUAH HILTON HOMEWOOD SUITES,1484 HYLA AVE NW,ISSAQUAH,47.5468119,-122.0652842,2
PR0082293,BOON BOONA COFFEE,1223 E CHERRY ST STE 121B,SEATTLE,47.60787319,-122.31610787,1
PR0004477,SOUTHERN DINER LLC,15304 1ST AVE S,BURIEN,47.4657999061,-122.3334191504,2
PR0026712,GREEN VALLEY RESTAURANT,21226 84TH AVE S ,KENT,47.4109596503,-122.2273719922,2
PR0056312,HUE KY MI GIA,18230 E VALLEY HWY #152,KENT,47.4383135834,-122.2457506979,2
PR0005872,EL SENOR POLLO DE KENT,501 CENTRAL AVE N,KENT,47.3849181244,-122.2313344589,2
PR0082347,GHOST ALLEY ESPRESSO,1499 POST ALY,SEATTLE,47.60851098,-122.34057354,1
PR0040233,NORDSTROM,100 BELLEVUE SQUARE ,BELLEVUE,47.6152581567,-122.2050576946,2
PR0086883,MILSTEAD & COMPANY,754 N 34TH ST,SEATTLE,47.64941966,-122.3476531,1
PR0004053,VOLUNTEER PARK CAFE,1501 17TH AVE E ,SEATTLE,47.6324429183,-122.3101160197,1
PR0003943,PIKE PLACE BAR AND GRILL,90 PIKE ST,SEATTLE,47.6088659151,-122.3404343216,3
PR0052233,STARBUCKS COFFEE #3238,121 LAKESIDE AVE,Seattle,47.602382917,-122.285437698,1
PR0004028,SIFF,511 QUEEN ANNE AVE N,Seattle,47.6235317888,-122.357097541,1
PR0091496,PIZZA HUT #041072,15600 NE 8TH ST STE A-6,BELLEVUE,,,1
PR0001299,KATE'S PUB,309 NE 45TH ST ,Seattle,47.6611102156,-122.3246180439,1
PR0071890,"CREEKSIDE, THE",18151 140TH AVE NE ,WOODINVILLE,47.7598726624,-122.153363193,1
PR0001298,CAFE HAPPY,1406 40TH ST,Seattle,47.6554844333,-122.312907672,1
PR0064291,JUMP START ESPRESSO,29005 S MILITARY RD ,FEDERAL WAY,47.3418398105,-122.3011719267,1
PR0005787,JIMMY MAC'S ROADHOUSE,225 SW 7TH ST ,RENTON,47.4734384569,-122.2190534943,1
PR0016978,13 COINS BELLEVUE,900 BELLEVUE WAY NE ,Bellevue,47.6182817801,-122.2010294576,3
PR0003941,MAIZ LLC,1914 PIKE PL,Seattle,47.6101031167,-122.3426601138,1
PR0089569,MITTEN SWEETS & COFFEE,509 13TH AVE,SEATTLE,47.60647644,-122.31558472,2
PR0083258,MCDONALD'S RESTAURANT,SEATAC AIRPORT PACE CB-7,SEATAC,47.442619,-122.302874,1
PR0079780,JIMMY JOHN'S GOURMET SANDWICHES,1940 1ST AVE S,SEATTLE,47.65807205,-122.31354427,1
PR0083560,HOLLYWOOD TAVERN,14508 WOODINVILLE-REDMOND RD NE,WOODINVILLE,47.733214,-122.152869,2
PR0087167,VINASON PHO & GRILL,6621 S 211th ST,KENT,47.41307179,-122.2512021,1
PR0091375,Gold Coast Ghal Kitchen,1011 Boren AVE,Seattle,,,1
PR0087939,"CUSTOM PLATE, THE",562 1ST AVE S,SEATTLE,47.59646117,-122.33356381,1
PR0076934,TARGET - #2290,1215 NORTH LANDING WAY,RENTON,47.4962247126,-122.199902078,1
PR0083767,CHUCK'S HOP SHOP,2001 E UNION ST,SEATTLE,47.61270199,-122.30583907,2
PR0076519,ELLIOTT BAY BREWHOUSE AND PUB,255 SW 152ND ST ,BURIEN,47.4665906802,-122.3388300781,2
PR0083310,SUBWAY #10558,20932 108TH AVE SE,KENT,47.41445373,-122.19566145,2
PR0088460,CAFFE VINO OLIO LLC,17607 VASHON HWY SW,VASHON ISLAND,47.44711,-122.46073,1
PR0014922,TERIYAKI YAMATO,2130 SW 336TH ST,Federal Way,47.3013798595,-122.3630409546,3
PR0081625,NINE WAY,14808 NE 24TH ST STE A,REDMOND,47.63229396,-122.14231533,3
PR0072222,LIBERTY BAR,517 15TH AVE E ,SEATTLE,47.6235487186,-122.3128023271,2
PR0008770,"RR CAFE, THE",137 W NORTH BEND WAY ,NORTH BEND,47.4951301456,-121.7868502634,1
PR0090709,DAYS INN SEATAC,19015 INTENATIONAL BL,SEATAC,47.43266,-122.29605,1
PR0003613,ZEEKS PIZZA INC,419 DENNY WAY ,SEATTLE,47.618409164,-122.3478036073,1
PR0083876,HAHU ABYSSINIA REST,1221 S MAIN ST #202,SEATTLE,47.59969222,-122.31605392,2
PR0081885,BLACK LODGE,429 Eastlake AVE E,SEATTLE,47.62292089,-122.32933437,2
PR0088410,SAMS TAVERN BELLEVUE LLC,931 108TH AVE NE,BELLEVUE,47.61837943,-122.19653161,3
PR0085332,AMONOS MEXICAN KITCHEN,15321 MAIN ST NE STE 201,DUVALL,47.73904734,-121.98715872,2
PR0001284,KOKKA KU JAPANESE STEAK HOUSE,2208 N 45TH ST ,SEATTLE,47.6616341323,-122.3320189439,1
PR0090145,Bobae Coffee & Tea,168 LAKE ST S,KIRKLAND,47.67435621,-122.2058376,2
PR0018103,JOSE'S TAQUERIA,12334 LAKE CITY WAY NE ,SEATTLE,47.7183974658,-122.2954829183,3
PR0002194,LITTLE CONEY,8003 SEAVIEW AVE NW,Seattle,47.6866188989,-122.4032094212,2
PR0087004,OBEC BREWING,1144 NW 52ND ST,SEATTLE,47.66665862,-122.37251782,1
PR0090080,WHEELIE POP BREWING,1110 NW 50th ST,SEATTLE,47.66525419,-122.37140378,1
PR0006451,KFC #80047,15802 BEAR CREEK PKWY NE,REDMOND,47.674002247,-122.129881243,1
PR0046843,BEEHIVE ESPRESSO,17716 BOTHELL WAY NE ,BOTHELL,47.7565168225,-122.2116041295,4
PR0024571,EASY STOP,14420 468TH AVE SE ,North Bend,47.4688714298,-121.7156455515,1
PR0070088,MANCHU WOK AT SEA-TAC,SEA-TAC AIRPORT ConA,SEA TAC,47.44362,-122.30228,2
PR0002303,ORIENT EXPRESS RESTAURANT & LOUNGE,2963 4TH AVE S ,Seattle,47.5758378188,-122.3295239302,2
PR0087956,NORTHWEST TASTING,1501 PIKE PL #527,SEATTLE,47.60875,-122.34113,1
PR0072126,FARZI,515 BELLEVUE SQUARE ,BELLEVUE,47.6164616455,-122.2039857703,2
PR0029045,CURRY IN A HURRY AND PIZZA,8463 S 212TH ST,KENT,47.4118659641,-122.2272848728,2
PR0030232,ZHEN KEE RESTAURANT,3640 128TH AVE SE ,BELLEVUE,47.5776777303,-122.1672786551,1
PR0049527,MAGNOLIA VILLAGE PUB,3221 W MCGRAW ST ,SEATTLE,47.639364384,-122.399369598,2
PR0086106,SMITH TOWER OBSERVATORY,506 2ND AVE,SEATTLE,47.60188632,-122.33175498,1
PR0006563,SAHARA PIZZA,7940 RAILROAD AVE SE ,SNOQUALMIE,47.5295567986,-121.8254589857,2
PR0079657,TENGU JAPANESE RESTAURANT,311 NE THORTON PL,SEATTLE,47.70278,-122.324317,3
PR0086419,OH BEAR CAFE AND TEAHOOUSE,4708 11TH AVE NE,SEATTLE,47.6634903,-122.31607772,3
PR0090226,STARBUCKS COFFEE #62712,15255 NE 40TH ST,REDMOND,47.64451213,-122.13693743,1
PR0067470,SUBWAY #24019,32925 1ST AVE S #M,FEDERAL WAY,47.3069095919,-122.3357543762,2
PR0049020,MERIDIAN 16 CINEMAS,1501 7TH AVE ,SEATTLE,47.6117644286,-122.3338700676,1
PR0084994,ABERDEEN CAFE,721 M ST NE #103,AUBURN,47.31482087,-122.2146987,1
PR0081641,TAQUERIA JACARANDAS MEXICAN FOOD,20034 INTERNATIONAL BL,SEATAC,47.4215667819,-122.296100443,1
PR0034954,SUBWAY SANDWICH SHOP,3840 A ST SE ,AUBURN,47.273927811,-122.2281003216,1
PR0079334,JUST PHO YOU,20038 68TH AVE S STE 105,KENT,47.4222956813,-122.2492023395,1
PR0081552,AM/PM LAKE MERIDIAN,13130 SE KENT KANGLEY RD,KENT,47.35846221,-122.16596846,3
PR0085502,SKILLET RESTAURANT,2050 6TH AVE,SEATTLE,47.61510936,-122.3388242,1
PR0001144,"BLUE MOON, THE",712 NE 45TH ST,SEATTLE,47.6614935072,-122.3199019434,1
PR0090027,YIFANG TAIWAN FRUIT TEA,31511 PACIFIC HWY S,FEDERAL WAY,47.31956451,-122.31531739,2
PR0012874,PIZZA HUT #13899,1517 SW 104TH ST ,Seattle,47.5098811809,-122.3544951371,1
PR0088659,MEET FRESH,2800 SOUTHCENTER MALL,TUKWILA,47.45878,-122.25919,1
PR0091565,CAPITAL INTERNATIONAL DELI,151 12th AVE UNIT 100,Seattle,,,1
PR0077617,IHOP #3234,17250 SOUTHCENTER PKWY ,TUKWILA,47.4492647975,-122.2621631807,1
PR0086332,COOK WEAVER,806 E ROY ST,SEATTLE,47.6252248,-122.32172269,2
PR0087117,NEKO,519 E PINE ST,SEATTLE,47.615176478,-122.3248316649,2
PR0087276,13 COINS RESTAURANT,255 S KING ST,SEATTLE,47.59788682,-122.3310251,2
PR0091696,LINKEDIN CORPORATION,700 BELLEVUE WAY NE 18TH FLOOR,BELLEVUE,,,1
PR0089998,VERACI PIZZA CATERING KITCHEN,4260 23rd AVE W,SEATTLE,47.65933899,-122.38561048,1
PR0091861,Hacer Embel Coffee,960 HARRINGTON AVE NE STE A,Renton,,,1
PR0090783,TENOCH MEXICAN GRILL,2414 BEACON AVE S,SEATTLE,47.5815978,-122.31412764,1
PR0004978,DQ TWIN LAKES,2305 SW 336TH ST ,FEDERAL WAY,47.3005279754,-122.363630484,2
PR0076721,HILTON GARDEN INN,1800 NW GILMAN BL ,ISSAQUAH,47.5458577246,-122.064447151,2
PR0056018,PAPA MURPHY'S,11202 16TH AVE SW ,SEATTLE,47.5025585814,-122.3546519255,1
PR0090452,CAFE DOLCE LLC,17547 15th AVE NE,SHORELINE,47.7570887,-122.31375041,1
PR0077204,MCDONALD'S #5773,13636 100TH AVE NE,KIRKLAND,47.7227282542,-122.2073532699,1
PR0087397,STAYBRIDGE SUITES SEATTLE SOUTH LAKE UNION,527 FAIRVIEW AVE N,SEATTLE,47.62402898,-122.33485149,1
PR0091904,allister,7650 SE 27TH ST STE 100,Mercer Island,,,1
PR0041740,CAFE SOLEIL,1400 34TH AVE ,Seattle,47.6131091674,-122.2890913224,1
PR0068671,SAFEWAY # 1965,9262 RAINIER AVE S ,SEATTLE,47.520946953,-122.268247229,1
PR0090237,KATI VEGAN,12540 120th AVE NE STE 110,KIRKLAND,47.71243514,-122.17920198,1
PR0041898,DOMINO'S PIZZA,19150 NE WOODINVILLE DUVALL RD STE A-5,WOODINVILLE,47.7562395964,-122.0817891532,1
PR0066991,SAFEWAY INC #494,152 ROOSEVELT AVE ,Enumclaw,47.1983416379,-121.9798464303,1
PR0088807,SOLO NOODLE,1409 UNIVERSITY WAY NE,SEATTLE,47.66115,-122.31296,1
PR0079803,GENKI SUSHI,365 S GRADY WAY,RENTON,47.470506,-122.213304,2
PR0086775,ZIO SAL LLC,7525 166TH AVE NE,REDMOND,47.67108794,-122.11913015,2
PR0079777,JOLLY ROGER TAPROOM @ MARITIME PACIFIC BREWING CO.,1111 NW BALLARD WAY ,SEATTLE,47.66267382,-122.37145509,1
PR0049486,FASHION BOWL,500 PINE ST,SEATTLE,47.6118258492,-122.3365785769,3
PR0067656,DIVINITY COFFEE CO,9800 NE 116TH ST ,KIRKLAND,47.7043976885,-122.2099031684,1
PR0082286,LA CHINGONA TACOS & BEER LLC,2940 SW AVALON WAY,SEATTLE,47.66839033,-122.38700242,1
PR0011144,MAGNOLIA PHO,2820 M L KING JR WAY S ,Seattle,47.5776997549,-122.2958142665,1
PR0031424,TACO BELL #31323,322 WASHINGTON AVE S ,Kent,47.3789769214,-122.2470105259,1
PR0025917,SUMO KENT,24525 RUSSELL RD ,KENT,47.3818666469,-122.2612946247,3
PR0005951,BURGER KING #3949,25240 104TH AVE SE ,KENT,47.3750190142,-122.201944213,1
PR0090090,GYROS ON ALKI,2716 Alki AVE SW,SEATTLE,47.57914494,-122.41008892,1
PR0087628,TEA TIME,16854 SOUTHCENTER PKWY,TUKWILA,47.45257,-122.26084,1
PR0090990,CARDOON LLC,2423 NW MARKET ST,SEATTLE,,,1
PR0017855,MIZU JAPANESE STEAKHOUSE,1820 MAPLE VALLEY HWY,RENTON,47.4832707294,-122.1947329239,3
PR0079552,LEMONGRASS,365 S GRADY WAY #A,RENTON,47.4709299076,-122.2137174248,2
PR0079535,SIMILAN THAI CUISINE,5704 E LAKE SAMMAMISH PKWY SE,ISSAQUAH,47.5508418501,-122.0430041437,2
PR0028938,YUME SUSHI AND BAR,3217 W MCGRAW ST ,Seattle,47.6393507618,-122.3991998122,2
PR0080288,YUMMY BANCHAN,33320 PACIFIC HWY S 103B,FEDERAL WAY,47.30254809,-122.31289556,1
PR0089862,ARENA AT SEATTLE CENTER,334 1ST AVE N,SEATTLE,47.62250374,-122.35458006,1
PR0071361,STARBUCKS COFFEE #2958,7301 35TH AVE NE,SEATTLE,47.6815951839,-122.2907687184,1
PR0089748,"ESPRESSO STOP COFFEE BAR, LLC",1325 COLE ST,ENUMCLAW,47.20156132,-121.99165597,1
PR0085757,CINQUE TERRE,2001 WESTLAKE AVE,SEATTLE,47.61500427,-122.33804596,1
PR0073430,HOTEL 1000 HILTON LUXURY COLLECTION,1000 1ST AVE ,SEATTLE,47.604950045,-122.3361460952,2
PR0072013,ISSAQUAH COFFEE COMPANY,317 NW GILMAN BL #47,ISSAQUAH,47.5401110469,-122.0412249642,1
PR0076613,CLUB DEMONSTRATION SERVICES,35100 ENCHANTED PKWY S ,FEDERAL WAY,47.2872447719,-122.3102576904,1
PR0081937,LADYBUG ESPRESSO,15817 1ST AVE S,BURIEN,47.46104186,-122.33435106,2
PR0046526,EMERALD DOWNS,2300 RON CROCKETT DR,AUBURN,47.3282013924,-122.2375063814,1
PR0010593,"FAIRMONT OLYMPIC HOTEL, SEATTLE",411 UNIVERSITY ST ,SEATTLE,47.6081921126,-122.3341454878,1
PR0088360,SAMBAZON -  REDHAWKS DINING @ SEATTLE U,901 12TH AVE,SEATTLE,47.6084,-122.31812,1
PR0077248,CHA CYBER CAFE,16500 SOUTHCENTER PKWY ,TUKWILA,47.4556863363,-122.2622259905,1
PR0081875,EINSTEIN BROS BAGELS #2161,2201 WESTLAKE AVE #101,SEATTLE,47.61802155,-122.33883344,1
PR0091421,"SWEETGREEN WASHINGTON, LLC",801 LENORA ST,SEATTLE,,,2
PR0072047,SAFEWAY INC #1186,27035 PACIFIC HWY S ,DES MOINES,47.3592577418,-122.3105866933,1
PR0023189,SUBWAY,6975 COAL CREEK PKWY SE UNIT B7,NEWCASTLE,47.539487783,-122.1660363168,2
PR0070781,SEVEN STAR PEPPERS DBA SPICEUP SZECHUAN RESTAURANT,305 BELL ST ,SEATTLE,47.6148385184,-122.344384068,2
PR0029349,JACK IN THE BOX #8467,1907 4TH AVE S,SEATTLE,47.5857012516,-122.3294734032,1
PR0089717,SHERIDAN MARKET,15348 BOTHELL WAY NE APT G,LAKE FOREST PARK,47.74084948,-122.28809534,1
PR0086331,FRANKIE & JO'S,1010 E UNION ST,SEATTLE,47.613109,-122.319128,1
PR0069514,MEZCAL GRILL,9739 NE 119TH WAY ,KIRKLAND,47.7067381708,-122.2114116776,1
PR0071018,STARBUCKS COFFEE #9503,4637 SUNSET BL NE ,Renton,47.5053443239,-122.1571772966,1
PR0017909,"BLAKE'S PIZZERIA, INC",31722 W EUGENE ST,Carnation,47.647118,-121.915874,1
PR0088572,PUGET CONSUMERS CO-OP #6550-6,2745 CALIFORNIA AVE SW,SEATTLE,47.5777264744,-122.3870749707,1
PR0063899,STARBUCKS COFFEE #3297,14359 15TH AVE NE,SEATTLE,47.7336638537,-122.3130966601,1
PR0088021,85 C BAKERY CAFE,501 S JACKSON ST,SEATTLE,47.59895928,-122.32711626,2
PR0090218,BWON,30919 PACIFIC HWY S,FEDERAL WAY,47.32458013,-122.3138946,2
PR0029564,JACK IN THE BOX #8472,22633 MARINE VIEW DR S ,DES MOINES,47.3983223657,-122.3248274215,2
PR0091122,HOTEL1000,1000 1ST AVE,SEATTLE,,,1
PR0054118,TAURUS KARAOKE & LOUNGE,18230 E VALLEY HWY STE #136,KENT,47.4383135834,-122.2457506979,1
PR0078100,AWADAY TRADING INC.,6727 C M L KING JR WAY S,SEATTLE,47.5421313191,-122.283917925,3
PR0010747,ZAP VERR THAI RESTAURANT & LOUNGE,3410 FREMONT AVE N ,Seattle,47.6497912711,-122.3493827185,3
PR0017869,GP SONI LLC,7501 ROOSEVELT WAY NE ,SEATTLE,47.6833691245,-122.3179189115,2
PR0077077,PICKLE TIME,14142 MAIN ST STE E101,DUVALL,47.72726,-121.98536,1
PR0072064,AGAVE COCINA & CANTINA,504 RAMSAY WAY #107,KENT,47.38514145,-122.2345573,1
PR0080390,LITTLE ODDFELLOWS,1521 10TH AVE,SEATTLE,47.61466246,-122.31983982,2
PR0086346,BA BAR- SOUTH LAKE UNION,500 TERRY AVE N,SEATTLE,47.62342887,-122.33683743,2
PR0087568,ENCHANTED VILLAGE & WILD WAVES,36201 ENCHANTED PKWY S ,FEDERAL WAY,47.2732291014,-122.3126483131,1
PR0091912,EMERALD DOWNS,2300 RON CROCKETT DR,AUBURN,47.3282013924,-122.2375063814,1
PR0049484,NORDSTROM,1617 6TH AVE ,Seattle,47.6122322509,-122.3357467541,1
PR0085348,JARRBAR,1432 WESTERN AVE,SEATTLE,47.60824822,-122.34073188,1
PR0077777,ACCESSO SHOWARE CENTER,625 W JAMES ST,KENT,47.3878612471,-122.2400836999,1
PR0001973,SUNSET TAVERN,5433 BALLARD AVE NW ,Seattle,47.6681161513,-122.3859961072,1
PR0014574,TACO 'N MADRE,1928 S COMMONS MALL UNIT H 10,FEDERAL WAY,47.31338,-122.30823,2
PR0090434,Mia & More,7101 MARTIN LUTHER KING JR WAY S STE C,Seattle,47.53844,-122.28278,2
PR0001175,VARSITY INN RESTAURANT,1801 N 34TH ST ,Seattle,47.647878558,-122.3359868698,2
PR0010973,BULLDOG PARTNERS,4208 UNIVERSITY WAY NE ,SEATTLE,47.6586384128,-122.3128784322,1
PR0090753,TING TONG THAI,22125 SE 237TH ST # 102,MAPLE VALLEY,47.38801,-122.04589,2
PR0010616,"FAIRMONT OLYMPIC HOTEL, SEATTLE",411 UNIVERSITY ST ,SEATTLE,47.6081921126,-122.3341454878,1
PR0079612,WHOLE FOODS MARKET,2001 15TH AVE W,SEATTLE,47.6367481432,-122.3763844384,1
PR0086432,CRFT BEERS,1210 AUBURN WAY N STE E,AUBURN,47.31891118,-122.22087974,1
PR0063675,"SAIGONESE GROUP,  LLC",530 1ST AVE N ,SEATTLE,47.624110665,-122.3552325764,1
PR0090462,L'Ecole No 41 in Woodinville,17401 133RD AVE NE STE 1010,WOODINVILLE,47.75332,-122.16256,1
PR0086814,W HOTEL BELLEVUE,10455 NE 5TH PL,BELLEVUE,47.61498431,-122.20058155,1
PR0041650,MCDONALD'S #15274,12440 NE 144TH ST ,KIRKLAND,47.7315881027,-122.1743569051,1
PR0063912,BAYMONT INN & SUITES,12223 NE 116TH ST ,KIRKLAND,47.7027806223,-122.178294214,1
PR0065264,SEATTLE HILTON,17620 INTERNATIONAL BL ,SEA TAC,47.4443382324,-122.2946970016,1
PR0089449,CHICK-FIL-A,375 RAINIER AVE S,RENTON,47.47852046,-122.21694034,1
PR0087761,UNIFIED BREWING CO.,9832 14TH AVE SW,SEATTLE,47.51435102,-122.35240765,2
PR0063723,L & L HAWAIIAN BBQ,116 SW 148TH ST D 170,BURIEN,47.4715160916,-122.3349543717,1
PR0086834,CAFE RED,7148 MARTIN LUTHER KING JR WAY S,SEATTLE,47.53756708,-122.28096734,1
PR0071901,HAPPY PHO TIME,16929 SE 270TH PL B114,COVINGTON,47.3589145836,-122.114710459,3
PR0088788,FIVE IRON GOLF,425 URBAN PLZ BL F 200,KIRKLAND,47.67753,-122.19963,1
PR0008295,KAI'S BISTRO & LOUNGE,1312 NE 43RD ST ,Seattle,47.6599482182,-122.3134941841,3
PR0088476,QFC #894,425 URBAN PLZ STE 100,KIRKLAND,47.67769593,-122.19909974,1
PR0071352,STARBUCKS COFFEE #9320,1102 SUPERMALL WAY,AUBURN,47.2961178667,-122.2456911974,1
PR0073432,CARMELOS TACOS,110 SUMMIT AVE E ,SEATTLE,47.618834626,-122.3251209775,2
PR0086247,AFC SUSHI @ FRED MEYER #031,17801 108TH AVE SE,RENTON,47.44321318,-122.19871298,2
PR0087722,DIRA GROUP,515 S WELLER ST,SEATTLE,47.59735729,-122.32713002,2
PR0089325,HONG KONG MARKET IN BURIEN - (DELI),125 SW 148TH ST STE B,BURIEN,47.46996055,-122.3361831,1
PR0044058,PAGLIACCI PIZZA INC,721 AURORA AVE N ,Seattle,47.6260921587,-122.3439066385,1
PR0033667,MADHVRAI MESS,1424 156TH AVE NE ,BELLEVUE,47.6230405403,-122.132072584,3
PR0079790,LA MALINCHE,26028 PACIFIC HWY S ,KENT,47.367986,-122.30237649,2
PR0084627,POTBELLY SANDWICH SHOP,19122 BEARDSLEE BL STE #207,BOTHELL,47.76686364,-122.19132781,2
PR0022593,DAIRY QUEEN,10004 NE 137TH ST ,KIRKLAND,47.723272196,-122.2073952325,1
PR0026423,GRAVITY COFFEE CO,23912 SE KENT KANGLEY RD ,Maple Valley,47.3614621257,-122.0222225713,2
PR0076662,Hilton Bellevue,300 112TH AVE SE ,Bellevue,47.6073006718,-122.1893792468,2
PR0087421,SERIOUS PIE BALLARD,5118 14TH AVE NW,SEATTLE,47.66613598,-122.37317987,1
PR0070898,EMERALD CITY SMOOTHIE,1118 OUTLET COLLECTION WAY 103,AUBURN,47.2962633619,-122.2455594996,1
PR0081281,ICONIQ LLC,1421 31ST AVE S,SEATTLE,47.58966896,-122.29267749,1
PR0046777,RED ROBIN AMERICAN'S GOURMET BURGERS,22705 MARINE VIEW DR S ,DES MOINES,47.3976680759,-122.3246919078,2
PR0082433,FAMILYFRIEND,3315 BEACON AVE S,SEATTLE,47.57359922,-122.30900019,1
PR0089994,SEASURE HOTEL INVESTMENT LLC,19260 28th AVE S,Seatac,47.42924461,-122.29730999,1
PR0091994,FRAM,2950 FAIRVIEW AVE E UNIT B,SEATTLE,,,1
PR0081646,WENDY'S,25350 PACIFIC HWY S,KENT,47.37302078,-122.30091006,2
PR0012151,YAK'S TERIYAKI,3401 4TH AVE S ,Seattle,47.5735324285,-122.3295981149,1
PR0014512,BROWNS CORNER SHORT STOP,5550 AUBURN WAY S ,Auburn,47.2754542541,-122.1555287414,1
PR0082401,UNION N,8824 RENTON AVE S,SEATTLE,47.52352854,-122.27619978,3
PR0087892,SEATTLE HYATT REGENCY,808 HOWELL ST,SEATTLE,47.61453,-122.33394,1
PR0024364,BOEING CO -,4 21 BLDG ,RENTON,47.49705,-122.21053,1
PR0049597,MUSUBI KAI,108 UNION ST,Seattle,47.6080723582,-122.3388775725,1
PR0090368,DUBAI CAFETERIA & EXPRESSO,14857 TUKWILA INTERNATIONAL BL,TUKWILA,47.46894,-122.28732,3
PR0087243,BROWNE FAMILY VINEYARDS TASTING ROOM,411 1ST AVE S,SEATTLE,47.59874,-122.33453,1
PR0052110,A & S PETROLEUM LCC,8002 NE BOTHELL WAY ,KENMORE,47.756016155,-122.2331448645,1
PR0077759,"SUBWAY, #3851",32225 PACIFIC HWY S 201,FEDERAL WAY,47.3127879689,-122.3139995506,2
PR0076530,THE FRENCH BAKERY,"15600 NE 8TH ST K4, PM-13",BELLEVUE,47.6180499298,-122.1290954033,2
PR0083653,TACO DEL MAR #2110,26565 MAPLE VALLEY BLK DIAMOND RD,MAPLE VALLEY,47.36322581,-122.02363348,2
PR0081768,HENRY'S TAIWAN ORIGINAL,1207 S JACKSON ST #110B,SEATTLE,47.598857,-122.316585,3
PR0032087,RED ROBIN AMERICA'S GOURMET BURGER,25207 104TH AVE SE ,KENT,47.3760348835,-122.2028926962,1
PR0071953,THE BIRDHOUSE,3509 SW HENDERSON ST ,SEATTLE,47.5227715548,-122.3771834948,1
PR0087136,EMBASSY SUITES - PIONEER SQUARE,255 S KING ST,SEATTLE,47.59789,-122.33103,2
PR0079759,NYC 7TH AVE DELI MARKET,1520 7TH AVE,SEATTLE,47.61230128,-122.33357959,2
PR0081735,STARBUCKS COFFEE #15731,1231 116TH AVE NE,BELLEVUE,47.62169357,-122.18618858,1
PR0087114,VICTROLA - THOMAS,1130 THOMAS ST,SEATTLE,47.6210443,-122.33487493,1
PR0088325,IL NIDO,2717 61ST AVE SW,SEATTLE,47.57852283,-122.41109104,1
PR0006348,PASIFIKA GRILL & BAR,625 116TH AVE NE,BELLEVUE,47.61605291,-122.18633903,2
PR0077165,"PANDA EXPRESS, INC.  #1649",17100 SOUTHCENTER PKWY # 100,TUKWILA,47.4492647975,-122.2621631807,1
PR0067638,FLAVOR LAO BOWL,208 SW 43RD ST,RENTON,47.441551,-122.220431,2
PR0077137,KOBE RESTAURANT,850 110TH AVE NE ,BELLEVUE,47.6179096703,-122.1933788308,1
PR0045776,BOEING FIELD CHEVRON,10805 E MARGINAL WAY S ,Seattle,47.5062383135,-122.2909395588,2
PR0085172,CHUAN HOUSE,4509 UNIVERSITY WAY NE,SEATTLE,47.66166399,-122.31345291,2
PR0070831,NOPPAKAO THAI RESTAURANT,9745 NE 117TH LN ,KIRKLAND,47.70547,-122.21098,2
PR0006099,BASKIN-ROBBINS,10007 MAIN ST ,BOTHELL,47.7598229768,-122.2066178098,2
PR0040236,NORDSTROM,100 BELLEVUE SQUARE ,BELLEVUE,47.6152581567,-122.2050576946,2
PR0012281,SUSHI AVE,111 QUEEN ANNE AVE N STE 102,Seattle,47.6189013831,-122.3571266267,1
PR0080263,KIKEY'S CAFE,15607 1ST AVE S,BURIEN,47.46298,-122.33434,1
PR0043224,ALADDIN FALAFEL CORNER,4541 UNIVERSITY WAY NE ,Seattle,47.6624405949,-122.3134460899,3
PR0005636,MERIDIAN VALLEY COUNTY CLUB,24830 136TH AVE SE ,Kent,47.3784091929,-122.1571812082,2
PR0089248,JERSEY MIKE'S,1040 STEVENSON AVE STE L,ENUMCLAW,47.2012706,-121.99024567,1
PR0090158,BON RESTAURANTS INC,128 BROADWAY E,SEATTLE,,,2
PR0077114,YUMMI SUSHI @ QFC #837,22131 SE 237TH ST,MAPLE VALLEY,47.3880633605,-122.0449981304,1
PR0088827,THE GOOD SOCIETY,2701 CALIFORNIA AVE SW,SEATTLE,47.57916365,-122.3868393,1
PR0017698,CHEVRON STATION #1113,5940 E MARGINAL WAY S ,SEATTLE,47.5496987492,-122.3345835139,1
PR0086287,HAMPTON INN & SUITES - WOODINVILLE,19211 WOODINVILLE SNOHOMISH RD NE,WOODINVILLE,47.7672831,-122.15480294,1
PR0072063,JUDE'S OLD TOWN,9252 57TH AVE S,SEATTLE,47.520002352,-122.2613632019,1
PR0077779,ACCESSO SHOWARE CENTER,625 W JAMES ST,KENT,47.3878612471,-122.2400836999,1
PR0088434,STARBUCKS COFFEE #3334,17827 1ST AVE S,NORMANDY PARK,47.44250778,-122.33479064,1
PR0012024,SEA THAI RESTAURANT,2313 N 45TH ST ,SEATTLE,47.6612582142,-122.3306176542,2
PR0076385,OLIVER'S TWIST,6822 GREENWOOD AVE N ,SEATTLE,47.6794094302,-122.3549891808,2
PR0067455,TERIYAKI AVE,5400 RAINIER AVE S,SEATTLE,47.5532657496,-122.2789190868,2
PR0063741,SONESTA SELECT SEATTLE RENTON,200 SW 19TH ST,RENTON,47.4632458213,-122.2210315148,1
PR0088112,203 DEGREES FAHRENHEIT COFFEE,11901 NE VILLAGE PL STE 171,KIRKLAND,47.71251,-122.18017,2
PR0088494,BENITO'S ICE CREAM,2523 15TH AVE S,SEATTLE,47.58025254,-122.31380771,1
